doi,geo_demographic_source,country_code,geo_demographic_total
10.1377/hlthaff.2014.0121,mendeley,FI,1
10.1377/hlthaff.2014.0121,mendeley,GB,1
10.1377/hlthaff.2014.0121,mendeley,US,5
10.1377/hlthaff.2014.0121,mendeley,CA,2
10.2105/ajph.2014.301962,mendeley,ES,1
10.2105/ajph.2014.301962,mendeley,CA,1
10.1039/c3ee43655a,mendeley,CN,1
10.1039/c3ee43655a,mendeley,ES,1
10.1039/c3ee43655a,mendeley,BR,1
10.1016/j.jval.2013.08.2291,mendeley,DE,1
10.1016/j.jval.2013.08.2291,mendeley,IN,1
10.1016/j.jval.2013.08.2291,mendeley,US,5
10.1016/j.jval.2013.08.2291,mendeley,NL,2
10.1016/j.jval.2013.08.2291,mendeley,AU,1
10.1016/j.jval.2013.08.2291,mendeley,BR,1
10.1016/j.jval.2013.08.2291,mendeley,EC,1
10.1016/j.jval.2013.08.2291,mendeley,ES,1
10.1016/j.jval.2013.08.2291,mendeley,GB,3
10.1016/j.jmatprotec.2014.06.001,mendeley,DE,2
10.1016/j.jmatprotec.2014.06.001,mendeley,JP,1
10.1016/j.jmatprotec.2014.06.001,mendeley,US,4
10.1016/j.jmatprotec.2014.06.001,mendeley,BE,1
10.1016/j.jmatprotec.2014.06.001,mendeley,FR,1
10.1016/j.jmatprotec.2014.06.001,mendeley,GB,1
10.1371/journal.pone.0104266,mendeley,US,2
10.1371/journal.pone.0104266,mendeley,AR,1
10.1371/journal.pone.0104266,mendeley,TZ,1
10.1371/journal.pone.0104266,mendeley,GB,1
10.1002/path.4353,twitter,FR,1
10.1002/path.4353,twitter,GB,1
10.1377/hlthaff.2014.0113,twitter,GB,2
10.1377/hlthaff.2014.0113,twitter,US,11
10.1377/hlthaff.2014.0113,twitter,CA,1
10.1377/hlthaff.2014.0113,mendeley,FI,1
10.1377/hlthaff.2014.0113,mendeley,CH,1
10.1377/hlthaff.2014.0113,mendeley,US,3
10.1377/hlthaff.2014.0113,mendeley,CA,2
10.1136/amiajnl-2013-001710,twitter,SG,1
10.1136/amiajnl-2013-001710,twitter,US,1
10.1136/amiajnl-2013-001710,twitter,AR,1
10.1136/amiajnl-2013-001710,twitter,GB,1
10.1136/amiajnl-2013-001710,mendeley,RW,1
10.1136/amiajnl-2013-001710,mendeley,US,5
10.1136/amiajnl-2013-001710,mendeley,QA,1
10.1136/amiajnl-2013-001710,mendeley,GB,2
10.1136/amiajnl-2013-001710,mendeley,FR,1
10.1136/amiajnl-2013-001710,mendeley,AR,1
10.1136/amiajnl-2013-001710,mendeley,CA,1
10.1007/s11162-014-9333-z,twitter,US,1
10.1007/s11162-014-9333-z,twitter,GB,1
10.1007/s11162-014-9333-z,mendeley,DE,1
10.1007/s11162-014-9333-z,mendeley,US,1
10.1016/s0140-6736(14)60191-4,twitter,DE,1
10.1016/s0140-6736(14)60191-4,twitter,IN,1
10.1016/s0140-6736(14)60191-4,twitter,US,4
10.1016/s0140-6736(14)60191-4,twitter,BR,1
10.1016/s0140-6736(14)60191-4,twitter,AU,1
10.1016/s0140-6736(14)60191-4,twitter,CH,3
10.1016/s0140-6736(14)60191-4,twitter,CA,1
10.1016/s0140-6736(14)60191-4,twitter,ES,1
10.1016/s0140-6736(14)60191-4,twitter,AR,2
10.1016/s0140-6736(14)60191-4,twitter,GB,3
10.1016/s0140-6736(14)60191-4,mendeley,KE,1
10.1016/s0140-6736(14)60191-4,mendeley,JP,1
10.1016/s0140-6736(14)60191-4,mendeley,US,1
10.1016/s0140-6736(14)60191-4,mendeley,ZA,1
10.1016/s0140-6736(14)60191-4,mendeley,BR,2
10.3390/socsci3030427,twitter,US,1
10.3390/socsci3030427,twitter,ES,1
10.3390/socsci3030427,mendeley,ES,1
10.1287/inte.2014.0748,twitter,US,1
10.1038/nri3694,twitter,US,2
10.1038/nri3694,twitter,EC,1
10.1038/nri3694,twitter,JP,1
10.1038/nri3694,mendeley,FI,1
10.1038/nri3694,mendeley,IN,1
10.1038/nri3694,mendeley,PT,1
10.1038/nri3694,mendeley,US,2
10.1038/nri3694,mendeley,BE,1
10.1038/nri3694,mendeley,FR,1
10.1038/nri3694,mendeley,GB,3
10.1200/jop.2014.001473,twitter,US,1
10.1093/treephys/tpu012,mendeley,ES,1
10.1093/treephys/tpu012,mendeley,PT,2
10.1093/treephys/tpu012,mendeley,US,1
10.1093/treephys/tpu012,mendeley,PL,1
10.1093/treephys/tpu012,mendeley,FR,2
10.1093/treephys/tpu012,mendeley,PK,1
10.1093/treephys/tpu012,mendeley,SE,1
10.1111/risa.12151,twitter,US,1
10.1111/risa.12151,mendeley,IN,1
10.1111/risa.12151,mendeley,US,1
10.1111/risa.12151,mendeley,GB,1
10.1088/0022-3727/47/27/275303,twitter,GB,1
10.1088/0022-3727/47/27/275303,mendeley,CA,1
10.1111/tmi.12269,twitter,GB,2
10.1111/tmi.12269,mendeley,ET,1
10.1111/tmi.12269,mendeley,US,2
10.1111/tmi.12269,mendeley,GB,1
10.6028/jres.119.019,mendeley,FR,1
10.6028/jres.119.019,mendeley,US,7
10.6028/jres.119.019,mendeley,BR,1
10.1097/acm.0000000000000190,twitter,US,3
10.1111/gcb.12393,twitter,FI,1
10.1111/gcb.12393,twitter,US,1
10.1111/gcb.12393,twitter,GB,1
10.1111/gcb.12393,mendeley,DE,2
10.1111/gcb.12393,mendeley,CZ,1
10.1111/gcb.12393,mendeley,ES,1
10.1111/gcb.12393,mendeley,US,1
10.1111/gcb.12393,mendeley,FR,2
10.1111/gcb.12393,mendeley,PL,1
10.1111/gcb.12393,mendeley,MX,1
10.1111/gcb.12393,mendeley,CN,1
10.1111/gcb.12393,mendeley,SE,1
10.1007/s10518-013-9466-z,mendeley,IT,1
10.1038/nmat3938,twitter,JP,1
10.1038/nmat3938,twitter,CN,1
10.1038/nmat3938,twitter,US,1
10.1038/nmat3938,twitter,IE,1
10.1038/nmat3938,twitter,GB,1
10.1038/nmat3938,mendeley,DE,2
10.1038/nmat3938,mendeley,CN,1
10.1038/nmat3938,mendeley,JP,1
10.1038/nmat3938,mendeley,US,4
10.1038/nmat3938,mendeley,LU,1
10.1038/nmat3938,mendeley,SE,1
10.1039/c4lc00142g,twitter,BR,1
10.1039/c4lc00142g,twitter,US,2
10.1039/c4lc00142g,twitter,GB,1
10.1039/c4lc00142g,mendeley,ES,3
10.1039/c4lc00142g,mendeley,TW,1
10.1039/c4lc00142g,mendeley,JP,2
10.1039/c4lc00142g,mendeley,MY,2
10.1039/c4lc00142g,mendeley,NL,2
10.1039/c4lc00142g,mendeley,DK,1
10.1039/c4lc00142g,mendeley,US,6
10.1039/c4lc00142g,mendeley,IE,1
10.1039/c4lc00142g,mendeley,CH,1
10.1039/c4lc00142g,mendeley,GB,2
10.1016/j.agsy.2013.10.002,mendeley,PH,1
10.1016/j.agsy.2013.10.002,mendeley,ZM,1
10.1016/j.agsy.2013.10.002,mendeley,ID,1
10.1016/j.agsy.2013.10.002,mendeley,IT,1
10.1016/j.agsy.2013.10.002,mendeley,MX,1
10.1016/j.agsy.2013.10.002,mendeley,BE,1
10.1016/j.agsy.2013.10.002,mendeley,MY,1
10.1016/j.agsy.2013.10.002,mendeley,NL,1
10.1016/j.agsy.2013.10.002,mendeley,MG,1
10.1016/j.agsy.2013.10.002,mendeley,FR,1
10.1016/j.agsy.2013.10.002,mendeley,CH,1
10.1016/j.agsy.2013.10.002,mendeley,GB,1
10.1016/j.jes.2014.06.024,twitter,SE,1
10.1016/j.jes.2014.06.024,mendeley,MX,1
10.1016/j.jes.2014.06.024,mendeley,US,2
10.1016/j.jes.2014.06.024,mendeley,ID,1
10.1016/j.jes.2014.06.024,mendeley,GB,1
10.1080/14693062.2014.905441,twitter,US,10
10.1080/14693062.2014.905441,twitter,NL,1
10.1080/14693062.2014.905441,twitter,AU,2
10.1080/14693062.2014.905441,twitter,IE,2
10.1080/14693062.2014.905441,twitter,JM,1
10.1080/14693062.2014.905441,twitter,CA,1
10.1080/14693062.2014.905441,mendeley,DE,1
10.1080/14693062.2014.905441,mendeley,GB,1
10.1080/14693062.2014.905441,mendeley,SE,1
10.1016/j.respol.2013.09.001,mendeley,BR,3
10.1016/j.respol.2013.09.001,mendeley,NL,1
10.1016/j.respol.2013.09.001,mendeley,DK,1
10.1016/j.respol.2013.09.001,mendeley,CH,1
10.1016/j.respol.2013.09.001,mendeley,AT,1
10.1016/j.respol.2013.09.001,mendeley,CO,1
10.1016/j.respol.2013.09.001,mendeley,BE,1
10.1016/j.chemosphere.2014.01.021,mendeley,DE,1
10.1016/j.chemosphere.2014.01.021,mendeley,IN,1
10.1016/j.chemosphere.2014.01.021,mendeley,US,2
10.1016/j.chemosphere.2014.01.021,mendeley,MY,1
10.1016/j.chemosphere.2014.01.021,mendeley,PL,1
10.1016/j.chemosphere.2014.01.021,mendeley,ES,2
10.1016/j.chemosphere.2014.01.021,mendeley,GB,2
10.1016/j.respol.2013.06.006,twitter,DK,1
10.1016/j.respol.2013.06.006,twitter,DE,1
10.1016/j.respol.2013.06.006,twitter,FR,1
10.1016/j.respol.2013.06.006,twitter,NL,1
10.1016/j.respol.2013.06.006,twitter,US,2
10.1016/j.respol.2013.06.006,mendeley,DE,4
10.1016/j.respol.2013.06.006,mendeley,AT,1
10.1016/j.respol.2013.06.006,mendeley,DK,1
10.1016/j.respol.2013.06.006,mendeley,PL,1
10.1016/j.respol.2013.06.006,mendeley,ES,1
10.1016/j.respol.2013.06.006,mendeley,BR,2
10.1016/j.respol.2013.06.006,mendeley,US,1
10.1016/j.respol.2013.06.006,mendeley,MY,1
10.1016/j.respol.2013.06.006,mendeley,NL,1
10.1016/j.respol.2013.06.006,mendeley,AU,2
10.1016/j.respol.2013.06.006,mendeley,CH,1
10.1016/j.respol.2013.06.006,mendeley,SE,1
10.1016/j.respol.2013.06.006,mendeley,RS,1
10.1016/j.respol.2013.06.006,mendeley,GB,1
10.1186/1748-5908-9-7,twitter,ZW,1
10.1186/1748-5908-9-7,twitter,GB,2
10.1186/1748-5908-9-7,twitter,US,10
10.1186/1748-5908-9-7,twitter,CA,2
10.1186/1748-5908-9-7,mendeley,ZA,1
10.1186/1748-5908-9-7,mendeley,NL,1
10.1007/s11187-014-9560-x,twitter,PE,1
10.1007/s11187-014-9560-x,mendeley,DE,1
10.1007/s11187-014-9560-x,mendeley,FR,1
10.1007/s11187-014-9560-x,mendeley,BR,1
10.1007/s11187-014-9560-x,mendeley,MY,1
10.1007/s11187-014-9560-x,mendeley,ES,3
10.1007/s11187-014-9560-x,mendeley,PL,1
10.1007/s11187-014-9560-x,mendeley,GR,1
10.1007/s11187-014-9560-x,mendeley,MX,1
10.1007/s11187-014-9560-x,mendeley,ZA,1
10.1007/s11187-014-9560-x,mendeley,GB,1
10.1093/ageing/afu067,twitter,NO,1
10.1093/ageing/afu067,twitter,US,2
10.1093/ageing/afu067,twitter,NL,2
10.1093/ageing/afu067,twitter,IT,1
10.1093/ageing/afu067,twitter,ZW,1
10.1093/ageing/afu067,twitter,CH,1
10.1093/ageing/afu067,twitter,GB,60
10.1093/ageing/afu067,twitter,ES,11
10.1093/ageing/afu067,twitter,CA,2
10.1093/ageing/afu067,mendeley,IT,1
10.1093/ageing/afu067,mendeley,CH,1
10.1093/ageing/afu067,mendeley,CL,1
10.1093/ageing/afu067,mendeley,GB,5
10.1016/j.respol.2013.07.004,twitter,CA,1
10.1016/j.respol.2013.07.004,mendeley,DE,2
10.1016/j.respol.2013.07.004,mendeley,CN,3
10.1016/j.respol.2013.07.004,mendeley,IN,3
10.1016/j.respol.2013.07.004,mendeley,BR,2
10.1016/j.respol.2013.07.004,mendeley,BE,1
10.1016/j.respol.2013.07.004,mendeley,DK,1
10.1016/j.respol.2013.07.004,mendeley,CO,1
10.1016/j.respol.2013.07.004,mendeley,SE,1
10.1016/j.respol.2013.07.004,mendeley,IT,3
10.1016/j.respol.2013.07.004,mendeley,PT,2
10.1016/j.respol.2013.07.004,mendeley,US,2
10.1016/j.respol.2013.07.004,mendeley,AU,1
10.1016/j.respol.2013.07.004,mendeley,IR,1
10.1016/j.respol.2013.07.004,mendeley,CH,3
10.1016/j.respol.2013.07.004,mendeley,AT,1
10.1016/j.respol.2013.07.004,mendeley,FR,3
10.1016/j.respol.2013.07.004,mendeley,GB,5
10.1016/j.bushor.2013.12.009,twitter,FR,1
10.1016/j.bushor.2013.12.009,mendeley,DE,2
10.1016/j.bushor.2013.12.009,mendeley,PL,1
10.1016/j.bushor.2013.12.009,mendeley,CO,1
10.1016/j.bushor.2013.12.009,mendeley,KR,1
10.1016/j.bushor.2013.12.009,mendeley,BR,1
10.1016/j.bushor.2013.12.009,mendeley,RU,1
10.1016/j.bushor.2013.12.009,mendeley,US,2
10.1016/j.bushor.2013.12.009,mendeley,NL,1
10.1016/j.bushor.2013.12.009,mendeley,CH,1
10.1016/j.bushor.2013.12.009,mendeley,FR,2
10.1016/j.bushor.2013.12.009,mendeley,MX,1
10.1016/j.bushor.2013.12.009,mendeley,GB,2
10.1016/j.jclepro.2012.12.025,twitter,CL,1
10.1016/j.jclepro.2012.12.025,twitter,GB,2
10.1016/j.jclepro.2012.12.025,mendeley,DE,4
10.1016/j.jclepro.2012.12.025,mendeley,VN,1
10.1016/j.jclepro.2012.12.025,mendeley,IN,2
10.1016/j.jclepro.2012.12.025,mendeley,CR,1
10.1016/j.jclepro.2012.12.025,mendeley,DK,2
10.1016/j.jclepro.2012.12.025,mendeley,MX,2
10.1016/j.jclepro.2012.12.025,mendeley,CO,1
10.1016/j.jclepro.2012.12.025,mendeley,GB,8
10.1016/j.jclepro.2012.12.025,mendeley,BR,3
10.1016/j.jclepro.2012.12.025,mendeley,IT,1
10.1016/j.jclepro.2012.12.025,mendeley,US,5
10.1016/j.jclepro.2012.12.025,mendeley,NL,2
10.1016/j.jclepro.2012.12.025,mendeley,AU,2
10.1016/j.jclepro.2012.12.025,mendeley,SE,6
10.1016/j.jclepro.2012.12.025,mendeley,ZA,2
10.1016/j.jclepro.2012.12.025,mendeley,BE,2
10.1016/j.jclepro.2012.12.025,mendeley,CA,1
10.1016/j.atmosenv.2013.11.003,mendeley,US,3
10.1016/j.pec.2014.02.004,twitter,AT,1
10.1016/j.pec.2014.02.004,twitter,US,2
10.1016/j.jconhyd.2014.07.011,mendeley,US,1
10.1016/j.chb.2014.01.002,twitter,AU,1
10.1016/j.chb.2014.01.002,twitter,ES,1
10.1016/j.chb.2014.01.002,twitter,GB,1
10.1016/j.chb.2014.01.002,mendeley,VN,1
10.1016/j.chb.2014.01.002,mendeley,AT,1
10.1016/j.chb.2014.01.002,mendeley,JP,1
10.1016/j.chb.2014.01.002,mendeley,TZ,1
10.1016/j.chb.2014.01.002,mendeley,DK,1
10.1016/j.chb.2014.01.002,mendeley,HR,1
10.1016/j.chb.2014.01.002,mendeley,NG,1
10.1016/j.chb.2014.01.002,mendeley,MX,1
10.1016/j.chb.2014.01.002,mendeley,ES,2
10.1016/j.chb.2014.01.002,mendeley,RO,1
10.1016/j.chb.2014.01.002,mendeley,BE,1
10.1016/j.chb.2014.01.002,mendeley,MU,1
10.1016/j.chb.2014.01.002,mendeley,US,8
10.1016/j.chb.2014.01.002,mendeley,MY,3
10.1016/j.chb.2014.01.002,mendeley,AU,1
10.1016/j.chb.2014.01.002,mendeley,CY,1
10.1016/j.chb.2014.01.002,mendeley,ZA,1
10.1016/j.chb.2014.01.002,mendeley,GB,3
10.1016/j.chb.2014.01.002,mendeley,PK,1
10.1016/j.chb.2014.01.002,mendeley,TR,2
10.1016/j.chb.2014.01.002,mendeley,CA,1
10.1039/c3tc32197e,mendeley,IT,1
10.1039/c3tc32197e,mendeley,IN,2
10.1039/c3tc32197e,mendeley,AT,1
10.1039/c3tc32197e,mendeley,GB,1
10.1016/j.ijindorg.2014.05.004,mendeley,AU,1
10.1016/j.ijindorg.2014.05.004,mendeley,AT,1
10.1016/j.ijindorg.2014.05.004,mendeley,DE,1
10.1016/j.ijindorg.2014.05.004,mendeley,KR,1
10.1016/j.ijindorg.2014.05.004,mendeley,BE,1
10.1007/s11266-013-9386-1,twitter,MX,1
10.1007/s11266-013-9386-1,mendeley,SI,1
10.1007/s11266-013-9386-1,mendeley,JP,2
10.1007/s11266-013-9386-1,mendeley,DK,1
10.1007/s11266-013-9386-1,mendeley,US,1
10.1007/s11266-013-9386-1,mendeley,BR,1
10.1007/s11266-013-9386-1,mendeley,ES,1
10.1007/s11266-013-9386-1,mendeley,GB,1
10.1021/es4053472,twitter,FR,1
10.1021/es4053472,twitter,US,1
10.1021/es4053472,twitter,SE,1
10.1021/es4053472,mendeley,US,1
10.1177/0898264314543470,mendeley,BE,1
10.1177/0898264314543470,mendeley,US,3
10.1177/0898264314543470,mendeley,GB,1
10.1177/0898264314543470,mendeley,CA,1
10.1080/0020739x.2013.822582,twitter,BE,1
10.1080/0020739x.2013.822582,twitter,US,3
10.1080/0020739x.2013.822582,twitter,CA,2
10.1080/0020739x.2013.822582,twitter,GB,2
10.1080/0020739x.2013.822582,mendeley,ES,2
10.1080/0020739x.2013.822582,mendeley,PT,2
10.1080/0020739x.2013.822582,mendeley,US,5
10.1080/0020739x.2013.822582,mendeley,MY,3
10.1080/0020739x.2013.822582,mendeley,NL,2
10.1080/0020739x.2013.822582,mendeley,IE,1
10.1080/0020739x.2013.822582,mendeley,CA,2
10.1080/0020739x.2013.822582,mendeley,LT,1
10.1080/0020739x.2013.822582,mendeley,GB,3
10.2105/ajph.2013.301413,twitter,US,2
10.2105/ajph.2013.301413,twitter,GB,1
10.2105/ajph.2013.301413,mendeley,CH,1
10.2105/ajph.2013.301413,mendeley,CO,1
10.1016/j.biosystemseng.2014.02.002,mendeley,BR,1
10.1016/j.jue.2014.03.003,twitter,CA,1
10.1016/j.jue.2014.03.003,mendeley,DE,1
10.1016/j.jue.2014.03.003,mendeley,CN,1
10.1016/j.jue.2014.03.003,mendeley,PT,1
10.1016/j.jue.2014.03.003,mendeley,US,2
10.1016/j.jue.2014.03.003,mendeley,IT,1
10.1016/j.jue.2014.03.003,mendeley,FR,1
10.1016/j.jue.2014.03.003,mendeley,CH,1
10.1016/j.jue.2014.03.003,mendeley,CO,1
10.1016/j.jue.2014.03.003,mendeley,AR,1
10.1038/clpt.2014.145,twitter,FR,1
10.1038/clpt.2014.145,twitter,US,3
10.1038/clpt.2014.145,mendeley,PT,1
10.1038/clpt.2014.145,mendeley,ES,1
10.1080/00140139.2013.875597,twitter,CA,1
10.1080/00140139.2013.875597,twitter,US,1
10.1080/00140139.2013.875597,twitter,GB,1
10.1080/00140139.2013.875597,mendeley,DE,1
10.1080/00140139.2013.875597,mendeley,SA,1
10.1136/gutjnl-2012-304258,twitter,MX,1
10.1136/gutjnl-2012-304258,twitter,GB,1
10.1136/gutjnl-2012-304258,mendeley,IN,1
10.1136/gutjnl-2012-304258,mendeley,US,1
10.1136/gutjnl-2012-304258,mendeley,GB,1
10.1136/amiajnl-2012-001293,twitter,US,1
10.1136/amiajnl-2012-001293,mendeley,SI,1
10.1136/amiajnl-2012-001293,mendeley,ES,1
10.1016/j.hjdsi.2013.12.005,twitter,FI,1
10.1016/j.hjdsi.2013.12.005,twitter,PH,1
10.1016/j.hjdsi.2013.12.005,twitter,CN,1
10.1016/j.hjdsi.2013.12.005,twitter,US,49
10.1016/j.hjdsi.2013.12.005,twitter,NL,1
10.1016/j.hjdsi.2013.12.005,twitter,ZA,1
10.1016/j.hjdsi.2013.12.005,twitter,GB,1
10.1016/j.hjdsi.2013.12.005,mendeley,US,9
10.1016/j.hjdsi.2013.12.005,mendeley,QA,1
10.1377/hlthaff.2014.0445,twitter,US,30
10.1377/hlthaff.2014.0445,mendeley,DE,1
10.1377/hlthaff.2014.0445,mendeley,US,7
10.1377/hlthaff.2014.0445,mendeley,QA,1
10.1377/hlthaff.2014.0445,mendeley,AU,1
10.1377/hlthaff.2014.0445,mendeley,IT,1
10.1377/hlthaff.2014.0445,mendeley,AT,1
10.1377/hlthaff.2014.0445,mendeley,GB,2
10.1377/hlthaff.2014.0445,mendeley,CA,2
10.2147/rmi.s48140,twitter,GB,1
10.1016/j.apergo.2013.04.023,twitter,US,4
10.1016/j.apergo.2013.04.023,twitter,ES,1
10.1016/j.apergo.2013.04.023,twitter,GB,4
10.1016/j.apergo.2013.04.023,mendeley,ID,1
10.1016/j.apergo.2013.04.023,mendeley,CZ,1
10.1016/j.apergo.2013.04.023,mendeley,NO,1
10.1016/j.apergo.2013.04.023,mendeley,GD,1
10.1016/j.apergo.2013.04.023,mendeley,CO,2
10.1016/j.apergo.2013.04.023,mendeley,ES,2
10.1016/j.apergo.2013.04.023,mendeley,BR,1
10.1016/j.apergo.2013.04.023,mendeley,LV,1
10.1016/j.apergo.2013.04.023,mendeley,US,10
10.1016/j.apergo.2013.04.023,mendeley,UG,1
10.1016/j.apergo.2013.04.023,mendeley,BE,1
10.1016/j.apergo.2013.04.023,mendeley,FR,1
10.1016/j.apergo.2013.04.023,mendeley,TR,1
10.1016/j.apergo.2013.04.023,mendeley,GB,1
10.3122/jabfm.2014.02.130104,twitter,GB,1
10.3122/jabfm.2014.02.130104,twitter,US,8
10.3122/jabfm.2014.02.130104,twitter,ES,5
10.3122/jabfm.2014.02.130104,twitter,CL,1
10.1056/nejmhle1403384,twitter,IN,1
10.1056/nejmhle1403384,twitter,CZ,1
10.1056/nejmhle1403384,twitter,CA,1
10.1056/nejmhle1403384,twitter,US,10
10.1056/nejmhle1403384,twitter,AR,2
10.1056/nejmhle1403384,twitter,RE,1
10.1056/nejmhle1403384,twitter,ES,9
10.1056/nejmhle1403384,twitter,GB,6
10.1056/nejmhle1403384,mendeley,CH,1
10.1056/nejmhle1403384,mendeley,ES,1
10.1056/nejmhle1403384,mendeley,AU,2
10.1016/j.apergo.2014.05.001,mendeley,CA,1
10.1073/pnas.1419553111,twitter,US,3
10.1073/pnas.1419553111,twitter,AQ,1
10.1073/pnas.1419553111,twitter,NO,1
10.1073/pnas.1419553111,mendeley,NL,2
10.1073/pnas.1419553111,mendeley,GB,1
10.1073/pnas.1407473111,twitter,DE,1
10.1073/pnas.1407473111,twitter,IN,1
10.1073/pnas.1407473111,twitter,US,12
10.1073/pnas.1407473111,twitter,NL,1
10.1073/pnas.1407473111,twitter,UG,1
10.1073/pnas.1407473111,twitter,CA,2
10.1073/pnas.1407473111,twitter,BR,1
10.1073/pnas.1407473111,twitter,GB,4
10.1073/pnas.1407473111,mendeley,IL,1
10.1073/pnas.1407473111,mendeley,RU,1
10.1073/pnas.1407473111,mendeley,IN,1
10.1073/pnas.1407473111,mendeley,JP,1
10.1073/pnas.1407473111,mendeley,MY,1
10.1073/pnas.1407473111,mendeley,DE,1
10.1073/pnas.1407473111,mendeley,US,1
10.1073/pnas.1407473111,mendeley,ID,1
10.1073/pnas.1407473111,mendeley,ZA,1
10.1073/pnas.1407473111,mendeley,ES,1
10.1177/0306312713508669,twitter,IN,1
10.1177/0306312713508669,twitter,US,5
10.1177/0306312713508669,twitter,AU,2
10.1177/0306312713508669,twitter,DK,1
10.1177/0306312713508669,twitter,CA,2
10.1177/0306312713508669,twitter,GB,7
10.1177/0306312713508669,mendeley,DE,1
10.1177/0306312713508669,mendeley,JP,1
10.1177/0306312713508669,mendeley,MX,1
10.1177/0306312713508669,mendeley,ES,2
10.1177/0306312713508669,mendeley,GB,7
10.1177/0306312713508669,mendeley,SE,3
10.1177/0306312713508669,mendeley,US,3
10.1177/0306312713508669,mendeley,NL,1
10.1177/0306312713508669,mendeley,AU,1
10.1177/0306312713508669,mendeley,CH,1
10.1177/0306312713508669,mendeley,AT,2
10.1177/0306312713508669,mendeley,CA,1
10.1177/0018720813516359,twitter,US,1
10.1177/0018720813516359,twitter,RO,1
10.1177/0018720813516359,mendeley,NL,1
10.1177/0018720813516359,mendeley,SE,1
10.1016/j.enpol.2013.11.044,twitter,MM,1
10.1016/j.enpol.2013.11.044,mendeley,DE,1
10.1016/j.enpol.2013.11.044,mendeley,ID,1
10.1177/0018720813492548,mendeley,IT,1
10.1177/0018720813492548,mendeley,GB,1
10.1177/0018720813491114,mendeley,GB,1
10.1002/ajim.22372,mendeley,BR,1
10.1186/1476-069x-13-78,twitter,CA,1
10.1186/1476-069x-13-78,twitter,US,3
10.1186/1476-069x-13-78,twitter,ES,2
10.1186/1476-069x-13-78,twitter,AU,1
10.1186/1476-069x-13-78,mendeley,IT,1
10.1186/1476-069x-13-78,mendeley,PH,1
10.1186/1476-069x-13-78,mendeley,PT,1
10.1186/1476-069x-13-78,mendeley,US,1
10.1016/j.apergo.2014.03.005,mendeley,PT,1
10.1016/j.apergo.2014.03.005,mendeley,MY,2
10.1016/j.apergo.2014.03.005,mendeley,BR,1
10.1016/j.apergo.2014.03.005,mendeley,CO,1
10.1016/j.apergo.2014.03.005,mendeley,ES,1
10.1016/j.apergo.2014.03.005,mendeley,GB,1
10.1016/j.yrtph.2014.01.005,twitter,IT,1
10.1016/j.yrtph.2014.01.005,twitter,GB,1
10.1016/j.yrtph.2014.01.005,mendeley,IR,1
10.1016/j.yrtph.2014.01.005,mendeley,CO,1
10.1016/j.yrtph.2014.01.005,mendeley,MY,1
10.1016/j.yrtph.2014.01.005,mendeley,BR,1
10.1016/j.apmr.2014.08.004,mendeley,GB,1
10.1093/annhyg/meu064,mendeley,PL,1
10.1177/0018720813490953,mendeley,ES,1
10.1007/s10584-013-0953-7,twitter,DE,2
10.1007/s10584-013-0953-7,twitter,US,1
10.1007/s10584-013-0953-7,twitter,NL,1
10.1007/s10584-013-0953-7,twitter,GB,1
10.1007/s10584-013-0953-7,mendeley,IT,1
10.1007/s10584-013-0953-7,mendeley,JP,1
